,log_return
1262,0.21390401591106079
1263,0.213670861537957
1264,0.22168301030909973
1265,0.20641436884026954
1266,0.23122736470953065
1267,0.22911711167100865
1268,0.22897406888240596
1269,0.23137063943306763
1270,0.23952767232033917
1271,0.24184756600392895
1272,0.239315139575095
1273,0.23742502668724297
1274,0.24442164986334441
1275,0.24049208850929263
1276,0.2546920467664569
1277,0.27308742828457117
1278,0.2692117994871461
1279,0.27500133561706636
1280,0.2535223185961959
1281,0.25382212073139765
1282,0.235476563788726
1283,0.23004180125459248
1284,0.22194135432826873
1285,0.21638687478650392
1286,0.21475653704590517
1287,0.21370552656938044
1288,0.1976570196219514
1289,0.19780338121421295
1290,0.18455386505508364
1291,0.16628638162854126
1292,0.17326928554523965
1293,0.16672115109127247
1294,0.16653200983063718
1295,0.205935750858432
1296,0.20618172471551593
1297,0.22044612101004055
1298,0.2622932140503457
1299,0.2622630366322562
1300,0.2705283871991366
1301,0.26480203597658764
1302,0.3225887886185319
1303,0.3341822251024314
1304,0.37949066739170234
1305,0.42606289713395723
1306,0.46387652216926717
1307,0.4904300577038947
1308,0.49278468225972155
1309,0.4790081247392799
1310,0.48770342820889334
1311,0.47793486577614286
1312,0.5985134764254589
1313,0.6492530654788803
1314,0.6442467251826753
1315,0.6606163419666472
1316,0.6358557235634839
1317,0.6411895630714486
1318,0.6552436252050691
1319,0.6088784410807127
1320,0.6131937432935899
1321,0.6102621296949273
1322,0.8250941038995844
1323,0.8244202551501337
1324,0.8795336639111858
1325,0.913940661208754
1326,0.8486367883811028
1327,0.8399181062340924
1328,0.8429490171851479
1329,0.8614725834681566
1330,0.8697046217387293
1331,0.8675046161054928
1332,0.8473030844813656
1333,0.9753956009105673
1334,0.9134661838061225
1335,0.916568533310163
1336,0.7842356245712371
1337,0.7841297237279719
1338,0.6774888649271681
1339,0.704718660526239
1340,0.7385273337481378
1341,0.7187817307814395
1342,0.7094083646986303
1343,0.6618788040414723
1344,0.6960692565714701
1345,0.7422426589939962
1346,0.7528937539537636
1347,0.603152103811835
1348,0.607002295882156
1349,0.6346102350602751
1350,0.6651747207958454
1351,0.744499984185128
1352,0.781434429883098
1353,0.7599379787626751
1354,0.7511402717781518
1355,0.7408222597522588
1356,0.8352962041659463
1357,0.8560479616803747
1358,0.8332530764431649
1359,0.7857719863561173
1360,0.784226798738768
1361,0.789342433755743
1362,0.7977713449397392
1363,0.7397046547628434
1364,0.6747797654612279
1365,0.6338320953782036
1366,0.5836291572826173
1367,0.6192299992810858
1368,0.6057231689777348
1369,0.61176614532568
1370,0.4418465090284279
1371,0.4253752356984261
1372,0.413579957395178
1373,0.39198689459142416
1374,0.3609256439356275
1375,0.316595803118947
1376,0.32207717180156115
1377,0.3237815253559616
1378,0.31880761476122343
1379,0.32095150318195215
1380,0.3121444333665841
1381,0.27237456613319005
1382,0.2695062402394218
1383,0.26973175139154826
1384,0.28666045869747
1385,0.27600051392353514
1386,0.30980027778102537
1387,0.3082907028150479
1388,0.3094454032671359
1389,0.3812505984147768
1390,0.4155258505154869
1391,0.40918319653154706
1392,0.3768966638721032
1393,0.38116080758581344
1394,0.3837491997655771
1395,0.4029810188107756
1396,0.4224965172573986
1397,0.4236786157331737
1398,0.41636987048480334
1399,0.4241011253021918
1400,0.4004875920656564
1401,0.4070243041921872
1402,0.42141631357385906
1403,0.33605995027659774
1404,0.3672942183062927
1405,0.3631249921089989
1406,0.3625161076458511
1407,0.3641592726184322
1408,0.4074694381262021
1409,0.3699010647368724
1410,0.35098972113592364
1411,0.34332952763657376
1412,0.36555247078454806
1413,0.40607017402503776
1414,0.406558997797925
1415,0.3951552077571343
1416,0.365711272030106
1417,0.38958936661475324
1418,0.3564072322946703
1419,0.3789088840831605
1420,0.3971125864063429
1421,0.40235467744744235
1422,0.3730263002023421
1423,0.484003832762429
1424,0.48468912251151947
1425,0.5201302144604703
1426,0.4979701823233976
1427,0.4666850358447015
1428,0.48522336490908796
1429,0.4849890470966448
1430,0.47511649646773507
1431,0.4280825219515769
1432,0.4961914569418624
1433,0.5113482181197535
1434,0.4524201494231086
1435,0.45128120449525483
1436,0.4641410364603614
1437,0.4508588984835044
1438,0.45127876749462387
1439,0.42869811771390864
1440,0.4395203742125756
1441,0.4369589437508312
1442,0.4277685755006781
1443,0.4382566134229306
1444,0.4344688685312687
1445,0.4420528979867692
1446,0.3445275221739576
1447,0.34405399570432443
1448,0.34533078853841964
1449,0.3383032863131675
1450,0.3211915380720363
1451,0.34243049809570464
1452,0.34816600717359375
1453,0.3472387012057694
1454,0.32931623734088533
1455,0.3339773768375351
1456,0.3351096179725433
1457,0.31459250340737177
1458,0.3221338643238544
1459,0.2842075808712732
1460,0.284695712159077
1461,0.2956471634581172
1462,0.2961330597678216
1463,0.2975784680791967
1464,0.30677543310324024
1465,0.2318151185768452
1466,0.25463067124603533
1467,0.24977127280586667
1468,0.28391177372831067
1469,0.2790631663284039
1470,0.28028007982448266
1471,0.3027637860160936
1472,0.29339838081358993
1473,0.29496357619499264
1474,0.3056485885399736
1475,0.267324797734055
1476,0.2913448051380595
1477,0.2917402077155607
1478,0.29564784215842543
1479,0.2824923796368614
1480,0.28560058021270257
1481,0.2851583533206214
1482,0.262500885803671
1483,0.26308349933458347
1484,0.2556103401008967
1485,0.22811995793980663
1486,0.22741514957856146
1487,0.2264202906624177
1488,0.207970000244944
1489,0.20673520647318136
1490,0.21535399617342782
1491,0.20525656836843031
1492,0.19547757797755666
1493,0.1899249250056932
1494,0.15138856866528227
1495,0.19474686034463487
1496,0.19098091123127495
1497,0.18489581998645066
1498,0.21206509954968525
1499,0.2120525032860847
1500,0.21586807043473105
1501,0.21799471631470357
1502,0.21693805496218319
1503,0.2463221552052697
1504,0.22932084570496322
1505,0.23762343820353254
1506,0.23760117719618473
1507,0.23417753857511928
1508,0.23262050116531288
1509,0.2237545417436936
1510,0.22454739676383345
1511,0.2542956779397858
1512,0.24158622711043307
1513,0.24136252363885619
1514,0.24294911342649192
1515,0.2383085042131972
1516,0.2385488080341777
1517,0.20401054210308786
1518,0.20386091489730912
1519,0.16707578033261206
1520,0.16814860955494215
1521,0.17540304149701258
1522,0.16864066567650884
1523,0.15343478005211086
1524,0.1575993736474481
1525,0.12206103667189677
1526,0.125890596124523
1527,0.13173101363029338
1528,0.13407535804829676
1529,0.13798890518743231
1530,0.15422792955960204
1531,0.13113400613422732
1532,0.13263987970517918
1533,0.14047935886466825
1534,0.1787987602856286
1535,0.18230845799555667
1536,0.17776837237174187
1537,0.1829526153394768
1538,0.18810903834432388
1539,0.18821781138334256
1540,0.18719983563932674
1541,0.18434871254611906
1542,0.17726293180705044
1543,0.1766440010430846
1544,0.1703711405179819
1545,0.1924614371414579
1546,0.18968504716065915
1547,0.19078990415501357
1548,0.1616535943177366
1549,0.16058835782850628
1550,0.16110976281008607
1551,0.16060444572677743
1552,0.14371003631132648
1553,0.1450879292169059
1554,0.1451985686597714
1555,0.1557579735530738
1556,0.15771150794135205
1557,0.1564588823886027
1558,0.15136591508523867
1559,0.09746494291010656
1560,0.1120379082766058
1561,0.12525568403595447
1562,0.12274791718538715
1563,0.137225618892395
1564,0.13645475917536548
1565,0.13220737324221413
1566,0.17504774590783034
1567,0.17241658371140872
1568,0.18527236194359722
1569,0.18270184472892248
1570,0.18304461523367924
1571,0.18577322115136605
1572,0.1866875099581045
1573,0.1855344883869866
1574,0.18008069869267704
1575,0.1861612072434931
1576,0.18173293166573967
1577,0.17558017787546568
1578,0.17750216856057133
1579,0.17977481176467852
1580,0.1368676747421705
1581,0.13472821056552314
1582,0.14356087607328966
1583,0.14633813599222256
1584,0.14706794609598037
1585,0.1658183351472337
1586,0.19264485763559472
1587,0.22471541822534347
1588,0.22803238372432172
1589,0.21154164722015928
1590,0.2098776036585678
1591,0.2286880468556898
1592,0.22424118548191135
1593,0.2446698781107377
1594,0.2411993891990224
1595,0.2379377691679199
1596,0.23607767514255218
1597,0.23001777426674755
1598,0.23464317442531737
1599,0.21099182114002796
1600,0.19532728045754738
1601,0.1549665915360786
1602,0.15734466460433738
1603,0.16315912631631727
1604,0.16385570028144322
1605,0.14874996405052
1606,0.17187691439193428
1607,0.14497637164719826
1608,0.15339923344322884
1609,0.15232004778499125
1610,0.14988216561143916
1611,0.14974053917842198
1612,0.1366696763625336
1613,0.14274504601822363
1614,0.14422134740559697
1615,0.1344249471863374
1616,0.13392422372799268
1617,0.12454774018797704
1618,0.12716169735101637
1619,0.12572495210149942
1620,0.11253046236961405
1621,0.1140659628296951
1622,0.11116735319096338
1623,0.11200587783834276
1624,0.10427648732886047
1625,0.10408677713425098
1626,0.102659115744858
1627,0.08869507964464184
1628,0.08881043279663985
1629,0.10032855682705256
1630,0.11881564456187393
1631,0.11663425537826208
1632,0.1123434605816373
1633,0.11263939126397358
1634,0.09289584246613801
1635,0.09220854239524791
1636,0.09868890067072758
1637,0.10265232864386287
1638,0.10266699966487583
1639,0.11419399064794969
1640,0.12476558427284312
1641,0.1345931127990562
1642,0.1588983543671792
1643,0.18021620183191958
1644,0.16472403377572886
1645,0.1629643924355029
1646,0.1657156459234261
1647,0.1672796591760081
1648,0.16635444060655433
1649,0.18301937430268242
1650,0.1936485404588965
1651,0.1880609854638031
1652,0.22130608110153593
1653,0.22254465624760122
1654,0.20903299975428372
1655,0.22252848562279498
1656,0.21210904103700004
1657,0.19894194532400755
1658,0.19746653248390567
1659,0.21293570759917518
1660,0.21267977246166048
1661,0.20679268162505013
1662,0.2002134608214744
1663,0.1930260801249435
1664,0.19295561334834718
1665,0.1961543875544128
1666,0.13175437635832923
1667,0.1318475014568045
1668,0.12437579070535988
1669,0.1173132258946294
1670,0.11548628569464947
1671,0.11187924331845295
1672,0.11777892219361863
1673,0.1005064063252121
1674,0.1003757373849341
1675,0.09918138688170909
1676,0.09938998991607617
1677,0.09886170755455743
1678,0.07336267777783458
1679,0.07065751278439614
1680,0.06655260956218909
1681,0.06823638394287661
1682,0.07166523106191958
1683,0.07228262057544214
1684,0.07331297085812491
1685,0.08252980318318488
1686,0.0668496837718661
1687,0.06647067986937948
1688,0.06852357497143088
1689,0.06799696260785007
1690,0.07018258218356818
1691,0.07452408597731942
1692,0.07863880904436518
1693,0.0745302363714731
1694,0.07881957309720196
1695,0.07918365528189907
1696,0.07657645158277109
1697,0.07534864770259497
1698,0.07143935555682973
1699,0.07497197117688659
1700,0.07290015274731625
1701,0.10884330888117554
1702,0.10810301358482106
1703,0.11132591479935991
1704,0.10963600627891382
1705,0.10705845406267099
1706,0.10623174205731879
1707,0.10932335831400519
1708,0.15039506620374174
1709,0.15225307381344486
1710,0.159381389829559
1711,0.17566927509247626
1712,0.1849707814310295
1713,0.2044530907203514
1714,0.20473325579771934
1715,0.23580034430387414
1716,0.23711693486428645
1717,0.3105793336504185
1718,0.31046959498734966
1719,0.31790180678032687
1720,0.31748919824564203
1721,0.32415428637982585
1722,0.3128309743256366
1723,0.3132260652072136
1724,0.30319106988353134
1725,0.33367766631585166
1726,0.3359812538209144
1727,0.3283102524092779
1728,0.32953383882781573
1729,0.3056264128472861
1730,0.3364106968798753
1731,0.2737322287054532
1732,0.27899544026005924
1733,0.2986066027265347
1734,0.29854840001541344
1735,0.3215833477852673
1736,0.32258874458093884
1737,0.32719070747236184
1738,0.32727157489673164
1739,0.311011795456729
1740,0.30503494428627054
1741,0.2992543625027089
1742,0.3135997275863814
1743,0.31169841680929455
1744,0.28150897703791616
1745,0.2748941759910559
1746,0.26238521081342425
1747,0.2517958021994222
1748,0.25126585357297576
1749,0.21206452938807255
1750,0.20193828333825214
1751,0.19799946539144306
1752,0.24018428167030198
1753,0.1991697894263074
1754,0.1957140054705118
1755,0.19537460255731723
1756,0.15711291350416856
1757,0.22099742880667875
1758,0.22702007102182276
1759,0.2305120288186793
1760,0.2308379710573102
1761,0.232554321391403
1762,0.23215801604004796
1763,0.21853774351610408
1764,0.2542003697741662
1765,0.25570325544107536
1766,0.21554920628410332
1767,0.2190365642026353
1768,0.2320873257671226
1769,0.22865755668472718
1770,0.2299548306133712
1771,0.20053668857929222
1772,0.20324155881635933
1773,0.2037222952416631
1774,0.2037937853767162
1775,0.2139573906085718
1776,0.2157533637882358
1777,0.21653890835567335
1778,0.16467206074946447
1779,0.16749761532854437
1780,0.1638232670412736
1781,0.1532034071246412
1782,0.180937432697143
1783,0.17777250556212656
1784,0.16870896530700755
1785,0.16895377673395634
1786,0.17779988294540042
1787,0.1773919838553632
1788,0.19078118551960982
1789,0.15773852988563297
1790,0.15765142136082955
1791,0.15787334954931714
1792,0.16107664574109723
1793,0.16153462151454162
1794,0.1807782422840181
1795,0.1863550415081147
1796,0.15188192482414045
1797,0.20207036441013937
1798,0.20488027089711952
1799,0.21148011585332216
1800,0.21258001787368702
1801,0.214292348712259
1802,0.19947866394995378
1803,0.1981621497486789
1804,0.1988862859689132
1805,0.18230801242115902
1806,0.18227725973936149
1807,0.17520458780271708
1808,0.16796621937643688
1809,0.15003464998659913
1810,0.15272399063129677
1811,0.116452024617174
1812,0.12355163772234701
1813,0.14029416813362106
1814,0.13055767994635073
1815,0.12997801369021592
1816,0.1318721547418537
1817,0.13350887287747187
1818,0.12760640056989692
1819,0.13378097617880572
1820,0.15762142947953248
1821,0.15772502385619577
1822,0.15849266628461217
1823,0.14839520556085486
1824,0.14743635174201308
1825,0.14467621677539508
1826,0.13747805240314406
1827,0.1137852368295492
1828,0.10888505205863937
1829,0.11050196654139252
1830,0.13407339097602233
1831,0.1377420594693268
1832,0.13740564177407968
1833,0.1293487362380231
1834,0.10058340491713923
1835,0.10033520887165728
1836,0.10107982460815429
1837,0.09885615625897798
1838,0.09900051852939859
1839,0.09821763749814608
1840,0.09902747679971281
1841,0.09731978647128689
1842,0.12286687981756363
1843,0.12128835799489528
1844,0.09085078598499388
1845,0.09688592327054271
1846,0.09733758544913672
1847,0.10120667622758614
1848,0.11663528311548771
1849,0.11691628526815516
1850,0.13722007471659772
1851,0.13709768620389362
1852,0.1521347120650634
1853,0.15231273648693627
1854,0.14933587554552716
1855,0.16055946486308537
1856,0.15087759055651118
1857,0.15093946658236684
1858,0.15097555497892173
1859,0.14967432295114655
1860,0.17830193868056624
1861,0.1862175333593928
1862,0.17753689856004384
1863,0.17756126619752544
1864,0.15807346799084257
1865,0.1577006864765056
1866,0.14756781198943372
1867,0.1484715577963292
1868,0.1477903814192282
1869,0.12665147799077692
1870,0.1205155548420473
1871,0.11298809308958097
1872,0.11165249542524053
1873,0.10327451609126159
1874,0.06713331059294893
1875,0.0498417182675988
1876,0.05229183056234029
1877,0.05066697379402127
1878,0.050534686558904876
1879,0.05007185200261914
1880,0.05100429444840794
1881,0.0468709326966271
1882,0.06362994910727897
1883,0.0649103348224867
1884,0.0583479929547901
1885,0.058442434218067524
1886,0.060340731653905924
1887,0.06139375096629605
1888,0.05868300801042295
1889,0.06704442914496737
1890,0.06710593716487143
1891,0.07131185670557406
1892,0.07115594986045591
1893,0.08808731599908841
1894,0.0879624704227385
1895,0.08782324177204813
1896,0.07860659630320924
1897,0.07796642281964662
1898,0.07728998838609541
1899,0.0759510075198361
1900,0.11191393105853512
1901,0.11580259369124796
1902,0.13331119305875352
1903,0.13037785526297097
1904,0.12988012488758102
1905,0.12718476154469247
1906,0.12913268269224196
1907,0.11829778081543002
1908,0.1193523118658413
1909,0.11951189937787218
1910,0.11932316261844743
1911,0.11903302361871566
1912,0.1208256970870993
1913,0.12234779343248021
1914,0.08134132797212618
1915,0.07929818200136642
1916,0.10890096740034086
1917,0.11173322105568481
1918,0.11137652039631764
1919,0.1196453026150261
1920,0.11905120821075109
1921,0.13601726527340496
1922,0.1361711194995229
1923,0.15569360465274482
1924,0.15726893433863132
1925,0.16013573058117223
1926,0.16531771428905934
1927,0.16258328319496837
1928,0.17848450393632312
1929,0.18221533500464987
1930,0.16268699212732324
1931,0.1671942643776841
1932,0.18423771243996556
1933,0.18849513310040988
1934,0.18753126012967117
1935,0.19080335439325508
1936,0.19098754973255963
1937,0.17398400873918365
1938,0.177970037408279
1939,0.17493198056411355
1940,0.17064879847059275
1941,0.17364424629381595
1942,0.15196348601139728
1943,0.15068361360079136
1944,0.14764435328701578
1945,0.13518237317467072
1946,0.09014986185850685
1947,0.08010902157413638
1948,0.08258885638930345
1949,0.067264093883036
1950,0.06619954719800411
1951,0.07704873905739414
1952,0.0668409989146399
1953,0.06551710775294252
1954,0.06611764546769737
1955,0.075492804331634
1956,0.07376960304969302
1957,0.0951236491892914
1958,0.09543183690339943
1959,0.0957546956812034
1960,0.10274844318856753
1961,0.10522602626152694
1962,0.10500615258442886
1963,0.10203686662773288
1964,0.1012024038677671
1965,0.09444689127840443
1966,0.10193175105524124
1967,0.1118559934192264
1968,0.11180573108211511
1969,0.09754497487965481
1970,0.09963924210436932
1971,0.10143972396519349
1972,0.10111581990391529
1973,0.10742243862606812
1974,0.1024799389797777
1975,0.09720785447378436
1976,0.10461335769880684
1977,0.10453872104472675
1978,0.10830507943984799
1979,0.11704910510175057
1980,0.11505553796250549
1981,0.11139328932833353
1982,0.11150086106842885
1983,0.11109135917601623
1984,0.11536798469712374
1985,0.14387764651564453
1986,0.14094428226932768
1987,0.1425456305829906
1988,0.14644145835626596
1989,0.14630720582551057
1990,0.13716988291761065
1991,0.14283813529047543
1992,0.14934327321632368
1993,0.14483793936935263
1994,0.1583162541768601
1995,0.17032732467907682
1996,0.1688313162657431
1997,0.16802446471131333
1998,0.16109090168304446
1999,0.14967073573225276
2000,0.15145173791095767
2001,0.14681105961466584
2002,0.14813970208278404
2003,0.1542552327430892
2004,0.16258941122737106
2005,0.1633179887906888
2006,0.15178969139634654
2007,0.15904119638574551
2008,0.1549631129038454
2009,0.12489622274195314
2010,0.12718169354528172
2011,0.1364424151636409
2012,0.1654157277542204
2013,0.15943613922137004
2014,0.15586438021610835
2015,0.15890692200869247
2016,0.14762683568647944
2017,0.15106020514714633
2018,0.15649428857056644
2019,0.15374064810659743
2020,0.15821954861590012
2021,0.14655411026095497
2022,0.14861381787264016
2023,0.1495113726212463
2024,0.163179178015753
2025,0.16199627222974977
2026,0.14651370124944713
2027,0.14640100921194085
2028,0.17727643181216018
2029,0.18014251723098385
2030,0.26187182736631126
2031,0.26296731979018734
2032,0.35530931577817304
2033,0.4322831444636237
2034,0.4451801583819137
2035,0.5073716013655568
2036,0.5111915244033294
2037,0.5273062322877881
2038,0.5240013781053836
2039,0.5247939916008086
2040,0.550934656816701
2041,0.5510600712047136
2042,0.5473224600620322
2043,0.5733064497448804
2044,0.5422213465666925
2045,0.5455832338083919
2046,0.45606541730127437
2047,0.42844430806097683
2048,0.36996280150991906
2049,0.32283462028094345
2050,0.32845900311138454
2051,0.33364782508574586
2052,0.33271898915714426
2053,0.3562032182357322
2054,0.2944023505207216
2055,0.312301368291406
2056,0.31289632936111705
2057,0.28094160301100407
2058,0.28124908183318875
2059,0.27861719134243573
2060,0.2735959864108215
2061,0.2512241240687704
2062,0.2509647641388912
2063,0.27790671183657906
2064,0.3029250527913382
2065,0.28983536566377277
2066,0.30772855109855113
2067,0.28442774043001184
2068,0.2940516555998108
2069,0.27335129451810314
2070,0.2919307108448208
2071,0.3081483054234193
2072,0.32023120243254366
2073,0.321091910797258
2074,0.3324790872260873
2075,0.33189798931177505
2076,0.3663777649141821
2077,0.3409048141658895
2078,0.30397593819891655
2079,0.30563518559846037
2080,0.299557883972283
2081,0.31307415644749875
2082,0.3044302711404475
2083,0.312344654172642
2084,0.2843899543533573
2085,0.24273186853344475
2086,0.23557412444548786
2087,0.25863843693234007
2088,0.25314977163772684
2089,0.27377917812816305
2090,0.24766588410037432
2091,0.27882962716757476
2092,0.30731268241545723
2093,0.3134360022549326
2094,0.3147839867312518
2095,0.3018574366900622
2096,0.29213017479277475
2097,0.28648047769283064
2098,0.3354112341850629
2099,0.3276759828981036
2100,0.33367053193591495
2101,0.323712805399174
2102,0.3214832255346829
2103,0.2915440736004392
2104,0.2972005405462875
2105,0.2812340685113868
2106,0.2665919109684028
2107,0.2544145575335437
2108,0.24638973355784805
2109,0.24674120563156315
2110,0.2835731979691414
2111,0.2761919742672745
2112,0.29945051309985943
2113,0.29762179905217856
2114,0.28469023230877866
2115,0.28566838568594227
2116,0.2849680204316349
2117,0.2744595144899171
2118,0.280756538649066
2119,0.288344456549499
2120,0.28336119582354513
2121,0.28611139698578525
2122,0.27128797400363397
2123,0.27003623621230166
2124,0.2439668275770528
2125,0.25045068778273494
2126,0.21138744700396683
2127,0.2114602205756358
2128,0.21434691939553605
2129,0.21332368467964857
2130,0.21330862448808127
2131,0.2200149539794686
2132,0.20282415740868867
2133,0.19180037193166724
2134,0.188525152116529
2135,0.18209888547111408
2136,0.1699387342020783
2137,0.1721739763057917
2138,0.17225832185490386
2139,0.15845218631017122
2140,0.11309456516110897
2141,0.11304430065578867
2142,0.11485473008521184
2143,0.11064571284092511
2144,0.11733946240857115
2145,0.0956876795428734
2146,0.09070137773704003
2147,0.08546484329670107
2148,0.06664502762580451
2149,0.07148711439342792
2150,0.07991858917684291
2151,0.07895945108627804
2152,0.08137006378073124
2153,0.0750342960426422
2154,0.08172605530952265
2155,0.08171647771109458
2156,0.09228468345402831
2157,0.09338259786164134
2158,0.0853304656844359
2159,0.08435505790645778
2160,0.08419626131103067
2161,0.09217054212185082
2162,0.09406328532241877
2163,0.08960527747799246
2164,0.0890469630846707
2165,0.09666609839532075
2166,0.09420048429109676
2167,0.09359635804736534
2168,0.09223919751124557
2169,0.09275524821080326
2170,0.07318706796118805
2171,0.07285817231387144
2172,0.07335632229194526
2173,0.07755890738760282
2174,0.0807723163389356
2175,0.07496867607604728
2176,0.07383392717104675
2177,0.10082012892203772
2178,0.10241202770868761
2179,0.10014426402803063
2180,0.10076769758424829
2181,0.1007724346130736
2182,0.12322581392578598
2183,0.12344776536054414
2184,0.12482460720622332
2185,0.12484859157826156
2186,0.12501574105041272
2187,0.12341935872866917
2188,0.12295876263810912
2189,0.12702268963627714
2190,0.12505443707009176
2191,0.107526964549549
2192,0.10996929366700371
2193,0.11038536098233671
2194,0.11116227517568666
2195,0.11124282569705615
2196,0.08847930586760987
2197,0.0907015932431687
2198,0.09912699553056796
2199,0.09895839610363671
2200,0.10725808981990455
2201,0.1265931963052395
2202,0.13334131707802122
2203,0.14566856721683252
2204,0.15357546125766708
2205,0.13730582779870823
2206,0.15657628645301103
2207,0.1561975193918254
2208,0.15758256621148076
2209,0.15637536717116787
2210,0.15314491964056168
2211,0.15530059420528955
2212,0.16375496209046914
2213,0.1664734845479372
2214,0.1580490293850814
2215,0.13678954554735287
2216,0.13563581643003317
2217,0.12539550160494536
2218,0.11679007166622166
2219,0.1382085981701785
2220,0.11916083150217252
2221,0.11927282537869759
2222,0.1199238215470085
2223,0.1205663279760412
2224,0.11641386795354264
2225,0.12246054780597188
2226,0.10117509282076068
2227,0.09073114104853176
2228,0.09728009204377812
2229,0.09751096440145487
2230,0.1257791738961424
2231,0.12742651373275146
2232,0.12908558747515148
2233,0.11728325318388784
2234,0.11655121388835653
2235,0.12995988746432635
2236,0.1395555100072458
2237,0.1378820979139498
2238,0.1675713063724416
2239,0.16514659158466788
2240,0.1689410657583177
2241,0.1995142049837161
2242,0.1879871172422107
2243,0.1867482578332161
2244,0.18385537999410023
2245,0.19077196138486685
2246,0.1932200212006943
2247,0.19873781115059233
2248,0.20253929321840747
2249,0.19768931235061707
2250,0.18830585882181117
2251,0.18803817288984256
2252,0.1813204833943092
2253,0.18190120767963772
2254,0.1985913773932026
2255,0.17448772692851244
2256,0.17829975511209414
2257,0.1755762660014944
2258,0.19301313746994977
2259,0.18884453254219383
2260,0.18459530231133867
2261,0.18388194952088746
2262,0.18580760516451714
2263,0.18600540779349525
2264,0.18405623193690673
2265,0.18404964914141736
2266,0.15691158307206407
2267,0.16889519797408023
2268,0.15078622635927857
2269,0.15207462138553382
2270,0.15044604820495056
2271,0.14917623462754884
2272,0.11914756220822896
2273,0.12435058908288066
2274,0.12458866209857783
2275,0.12405435824630932
2276,0.13968262157931793
2277,0.15992518476152617
2278,0.15391013022426372
2279,0.1562345321125498
2280,0.15466276809104143
2281,0.14498437823916357
2282,0.16382056667385733
2283,0.1619609311436256
2284,0.16114454399775782
2285,0.16107643912554462
2286,0.1525572876843177
2287,0.14403846885272273
2288,0.13499201899733043
2289,0.13489446401199354
2290,0.12132039642502226
2291,0.09822596679675441
2292,0.09780838990415698
2293,0.09433211549140397
2294,0.09496619516520732
2295,0.0851659742530888
2296,0.05683722871868392
2297,0.06176008621041753
2298,0.05881413282821579
2299,0.05905139747403035
2300,0.059087226922677476
2301,0.06783592724355542
2302,0.07135937864595683
2303,0.07156666178358097
2304,0.07152907866803225
2305,0.10905713604695014
2306,0.10984369179567507
2307,0.11395619108900025
2308,0.1128527281798853
2309,0.1128746975835799
2310,0.12097830671183471
2311,0.12002359022118457
2312,0.12189754739448444
2313,0.12216396439119113
2314,0.12208340350855805
2315,0.11372956515001517
2316,0.11404487696215543
2317,0.1148290598281203
2318,0.12709690965433054
2319,0.09928459532178142
2320,0.10617225540604779
2321,0.10436532923484997
2322,0.10415656639819439
2323,0.10393357113249431
2324,0.07736713575120731
2325,0.08194090882896128
2326,0.08086259704301352
2327,0.0820471371632421
2328,0.09151930825287104
2329,0.09413259246837666
2330,0.09421162091580985
2331,0.09439724317552597
2332,0.09239256314902956
2333,0.09803124003342101
2334,0.09129963701009645
2335,0.0894538773826378
2336,0.11565758040085056
2337,0.11556824817223088
2338,0.12779590128010268
2339,0.12095875625273651
2340,0.1229790424370174
2341,0.12306115228847968
2342,0.11808832211398561
2343,0.12670915239327205
2344,0.13249625762686787
2345,0.1327569133561125
2346,0.1324795497647375
2347,0.15584647442507
2348,0.15680618359351553
2349,0.15867815652135103
2350,0.14805989596457955
2351,0.14743107418598908
2352,0.1465400156997802
2353,0.14665423938903685
2354,0.14827494177061393
2355,0.17623946315621636
2356,0.17633262244494563
2357,0.16850824987967294
2358,0.17559806571145814
2359,0.17538028782703768
2360,0.17200881399070178
2361,0.1416026882126318
2362,0.12883397366228053
2363,0.12906036790365555
2364,0.13196004422413263
2365,0.13046274095546506
2366,0.10935087086785335
2367,0.10751158185707427
2368,0.10723158110727413
2369,0.07568495995020309
2370,0.07830368932671485
2371,0.07857235230939198
2372,0.06789706855224271
2373,0.0699950419469319
2374,0.08012702971336348
2375,0.08673422838870314
2376,0.09460185227849649
2377,0.09636272739798281
2378,0.1038598595557145
2379,0.10428144679983649
2380,0.10705447796221675
2381,0.10650492256291555
2382,0.11581602951902804
2383,0.13788624280457207
2384,0.17214157656597295
2385,0.1728365406771241
2386,0.16944841839658148
2387,0.1687496197993826
2388,0.16452444351069948
2389,0.15817775193651173
2390,0.15580332131631552
2391,0.1550279337685633
2392,0.14755321675336694
2393,0.14624248290662345
2394,0.1430754946907644
2395,0.1424725791765716
2396,0.12686727220780344
2397,0.1130242761172633
2398,0.05310159881987324
2399,0.05101133035072586
2400,0.051753497979499914
2401,0.04965930342087854
2402,0.045507200187939315
2403,0.052839939848972436
2404,0.04942396393802447
2405,0.061279758809232455
2406,0.0837022540985348
2407,0.09226785661341673
2408,0.0921565045817142
2409,0.09170925221922505
2410,0.09315919504390109
2411,0.09256557931155988
2412,0.09257267286999551
2413,0.09246368991330693
2414,0.09043278212681291
2415,0.09002646676528671
2416,0.09247258983549296
2417,0.10739852078896663
2418,0.11059464388708459
2419,0.10852827389343371
2420,0.12550706703312686
2421,0.11959086394027368
2422,0.1323366312904478
2423,0.13212217808289184
2424,0.1302327201162474
2425,0.1316189220689243
2426,0.1372083995688423
2427,0.13719934325673733
2428,0.13723533439038643
2429,0.13758516617711072
2430,0.1352966822038333
2431,0.12165483700282965
